2.477938;-1.623170;0.426087;-0.066444;-1.381755;0.002629;-0.021848;-0.000849;6.140177;-4.022114;1.055818;-3.423903;2.564451;0.041022;2.634681;0.107850;-1.679840;-0.028311;-0.588748;0.440963;0.007054;0.091809;0.083351;-10.623282;-0.022875;1.573665;-0.020768;1.071045;0.017133
-0.680540;0.393749;0.593772;0.033556;0.815503;0.000097;-0.005858;0.000312;0.463134;-0.267962;-0.404086;-0.554982;0.670999;0.021517;0.155038;0.013213;-0.388229;0.019925;0.484223;-0.585448;-0.018774;0.027365;0.038137;-0.959112;-0.025784;1.291702;-0.035935;0.972158;0.031174
0.327485;1.844515;-0.328496;-0.119777;-0.029596;0.000811;-0.009355;-0.000427;0.107247;0.604051;-0.107578;-0.009692;0.166367;-0.004914;3.402237;-0.220931;0.937039;0.039346;0.009722;-0.166880;0.004930;0.003545;-0.034787;-0.029717;0.000444;0.084350;-0.004358;0.258078;-0.007623
-0.814943;0.199134;-0.915394;-0.146444;-0.198616;0.000069;0.007627;0.000014;0.664132;-0.162283;0.745994;0.161861;-0.163976;0.001400;0.039654;-0.029162;0.040068;0.134054;0.181812;-0.184187;0.001572;0.029086;-0.006347;0.568317;0.000341;0.001879;-0.000074;0.040486;-0.000346
-1.150951;0.712210;1.348355;-0.026444;0.533803;0.004856;-0.093955;0.002203;1.324688;-0.819719;-1.551891;-0.614381;1.925485;0.036390;0.507243;-0.018834;-1.191492;-0.035656;0.719756;-2.255733;-0.042632;-0.014116;-0.042207;-0.500456;-0.016878;2.547538;-0.050465;2.798766;0.052895
0.193082;-0.243173;1.516040;-0.046444;0.026743;0.002789;-0.080063;0.001933;0.037281;-0.046952;0.292720;0.005164;-0.333319;-0.007067;0.059133;0.011294;0.419791;-0.070411;0.040544;-2.617153;-0.055489;-0.001242;-0.040993;0.023506;-0.000979;0.779029;-0.032305;2.980140;0.063185
1.133905;0.712210;-0.328496;-0.066444;0.083083;0.001788;-0.013889;-0.000915;1.285741;0.807578;-0.372483;0.094209;-0.063010;-0.024550;0.507243;-0.047322;-0.039577;0.021827;-0.027293;0.018254;0.007112;-0.005520;-0.037703;0.157803;-0.001799;0.321981;-0.012285;0.003088;0.001203
-0.814943;1.119132;-1.250764;-0.139777;0.702823;0.003122;0.069890;0.001488;0.664132;-0.912029;1.019301;-0.572760;-0.218329;0.021705;1.252457;-0.156429;0.299824;0.174828;-0.879065;-0.335089;0.033313;-0.098239;-0.154334;-2.005024;-0.018719;1.219128;-0.029408;0.071774;-0.007136
0.058679;-0.844710;-0.328496;0.000223;0.590143;0.002038;0.014829;-0.001422;0.003443;-0.049566;-0.019276;0.034629;0.022765;0.001849;0.713535;-0.000188;-0.327714;-0.000073;-0.193859;-0.127443;-0.010349;0.000131;0.000234;0.352387;0.018593;1.102274;0.033077;0.150513;0.012223
-1.755766;-0.402403;1.935253;0.013556;-1.043715;0.000101;0.019494;-0.000452;3.082714;0.706526;-3.397851;1.832520;2.433768;0.078846;0.161928;-0.005455;0.557794;0.026234;-2.019853;-2.682566;-0.086906;-0.014149;-0.007620;0.431452;0.046870;0.315968;0.025243;1.921433;0.062248
0.663493;-1.711631;-0.831551;-0.039777;-1.438095;0.001770;0.034987;-0.003422;0.440224;-1.135656;-0.551729;-0.954166;0.907920;0.053968;2.929682;0.068084;-2.342186;0.033077;1.195849;-1.137890;-0.067638;0.057204;0.055172;-2.834808;-0.116973;1.923844;-0.112820;1.872502;0.111304
1.537115;-1.322401;-0.496181;0.046889;-0.480316;0.003658;0.030009;-0.003915;2.362722;-2.032683;-0.762687;-0.738301;1.360111;0.099494;1.748745;-0.062007;-1.170123;-0.023266;0.238324;-0.439044;-0.032117;-0.022522;0.002945;-1.694591;-0.031090;0.003945;0.004066;0.782954;0.057274
0.797897;0.092980;0.342245;-0.086444;0.533803;0.001522;-0.013350;0.000650;0.636639;0.074189;0.273076;0.425920;-0.903787;-0.013299;0.008645;-0.008038;-0.105320;-0.029585;0.182691;-0.387665;-0.005704;-0.046144;-0.121257;0.293913;-0.008897;1.967636;-0.023380;1.283037;0.018880
-0.277330;0.676825;1.432198;-0.073111;-0.085936;0.000167;-0.018523;-0.000085;0.076912;-0.187704;-0.397191;0.023833;0.303037;-0.001827;0.458093;-0.049483;-0.739563;-0.104709;-0.123078;-1.564955;0.009436;0.006283;-0.027790;-0.131351;-0.000566;0.144486;0.002504;1.193982;-0.007199
-0.949346;-0.278557;0.761457;0.093556;-1.494435;0.005072;-0.054227;0.002252;0.901258;0.264447;-0.722887;1.418736;1.423584;0.030016;0.077594;-0.026061;0.417708;0.071239;-1.137948;-1.141837;-0.024076;-0.139813;-0.156675;2.265455;0.047251;2.804496;0.052949;2.248624;0.047412
-1.083749;-0.667787;-0.076968;-0.093111;-0.536656;0.004235;0.005009;0.002598;1.174513;0.723714;0.083414;0.581600;0.938449;0.043267;0.445940;0.062178;0.578255;0.007167;0.041305;0.066649;0.003073;0.049968;0.000742;1.513602;0.021425;0.000064;0.000318;0.749831;0.034571
-0.411733;-1.233940;-1.083079;0.160223;-0.198616;0.000424;0.022313;-0.000820;0.169524;0.508054;0.445939;0.081777;-0.167974;-0.016391;1.522608;-0.197705;-0.503409;-0.173534;0.215117;-0.441863;-0.043118;-0.031823;0.071393;0.348929;-0.007907;0.198546;0.017739;0.166439;0.016242
0.999502;1.773746;-0.831551;-0.053111;0.280273;0.000490;0.018407;-0.000844;0.999004;1.772862;-0.831137;0.280134;0.301105;0.038131;3.146176;-0.094205;0.534350;0.044164;-0.233061;-0.250509;-0.031723;-0.014885;-0.031470;0.149459;0.010692;0.351105;0.022605;0.090755;0.011493
1.738720;-0.490865;1.851411;-0.013111;-0.705676;0.001538;0.072602;-0.001956;3.023147;-0.853476;3.219084;-1.226972;-1.888293;-0.086745;0.240948;0.006436;0.533091;-0.024273;-1.306495;-2.010678;-0.092367;0.009252;0.002924;-3.661382;0.035206;0.049728;0.011125;1.179450;0.054182
-0.478935;-0.508557;1.432198;-0.126444;-0.423976;0.003658;-0.086618;0.001410;0.229378;0.243565;-0.685929;0.203057;0.794846;0.011165;0.258630;0.064304;0.844007;-0.181093;-0.607217;-2.376893;-0.033387;0.053609;0.021722;0.090279;0.009884;0.029512;0.004005;2.754312;0.038689
1.738720;-1.605478;2.354466;0.046889;-1.043715;0.002038;-0.106284;0.000078;3.023147;-2.791476;4.093757;-1.814728;0.291867;-0.002986;2.577558;-0.075280;-0.269500;0.110399;-2.457392;0.395228;-0.004044;-0.048939;-0.052198;-9.483546;0.001792;1.239248;0.001912;0.028178;-0.000288
-0.613338;-1.658554;-0.747709;0.146889;-1.156395;0.002789;0.039487;-0.002278;0.376183;1.017254;0.458598;0.709261;-0.593844;-0.026455;2.750803;-0.243624;-1.605841;-0.109830;0.864647;-0.723944;-0.032251;-0.169862;-0.226768;0.641708;-0.049879;2.383324;-0.066589;0.937444;0.041762
-0.344531;0.889133;0.090717;-0.046444;-0.621166;0.006500;0.007314;-0.003621;0.118702;-0.306334;-0.031255;0.214011;-0.229027;0.015472;0.790557;-0.041295;0.591050;-0.004213;-0.056350;0.060304;-0.004074;0.028849;0.019670;-0.728522;0.027895;0.179371;0.019019;0.441892;-0.029852
-0.075725;-0.773941;-0.915394;0.046889;0.252103;0.002629;0.046938;-0.002297;0.005734;0.058606;0.069318;-0.019090;-0.058166;-0.003392;0.598985;-0.036290;-0.594486;-0.042922;-0.230774;-0.703140;-0.041004;0.011821;0.031709;-0.192845;0.011293;0.457328;0.030293;0.590021;0.034408
0.596292;-0.119327;0.929142;-0.033111;0.646483;0.003846;-0.057619;0.002064;0.355564;-0.071154;0.554040;0.385492;-0.697301;-0.019844;0.014239;0.003951;0.139540;-0.030765;0.600675;-1.086535;-0.030921;-0.021405;-0.058883;1.089010;-0.021514;3.162604;-0.059182;1.367485;0.038916
-0.949346;1.791438;-0.496181;-0.059777;2.505701;0.022393;-0.074250;-0.001748;0.901258;-1.700695;0.471047;-2.378777;-0.792538;0.011092;3.209252;-0.107087;1.495537;0.029660;-1.243281;-0.414224;0.005797;-0.149784;-0.260958;-1.321956;-0.029277;19.057636;-0.051007;0.696932;-0.009754
-0.814943;0.075288;1.851411;-0.019777;-0.649336;0.002324;-0.089255;0.001124;0.664132;-0.061356;-1.508794;0.529171;1.406842;0.018998;0.005668;-0.001489;-0.129971;-0.036616;-1.202187;-3.196105;-0.043160;0.012842;0.020480;-0.043596;0.015137;1.072304;0.024140;2.980140;0.040244
-0.142926;-1.074710;-0.999236;0.216889;-0.198616;0.003658;0.060433;-0.001001;0.020428;0.153604;0.142817;0.028387;-0.088337;-0.002366;1.155001;-0.233093;-0.664237;-0.216724;0.198465;-0.617590;-0.016542;-0.043078;-0.038361;0.150905;-0.003288;0.031282;-0.002928;0.382001;0.010232
-0.680540;0.022211;-0.328496;0.006889;-0.705676;0.000016;-0.001294;-0.000144;0.463134;-0.015116;0.223554;0.480240;0.067320;0.024908;0.000493;0.000153;-0.002197;-0.002263;0.231812;0.032495;0.012023;-0.004862;-0.005140;1.044182;0.025829;0.556574;0.027306;0.009786;0.003621
0.260284;0.446826;-0.412338;-0.086444;-0.142276;0.002474;0.020511;0.001573;0.067748;0.116301;-0.107325;-0.037032;-0.147267;-0.008230;0.199653;-0.038625;-0.252812;0.035644;0.058666;0.233299;0.013037;0.012299;-0.052341;0.188405;0.004498;0.366621;-0.019144;0.320124;0.017889
0.461888;0.358364;-0.328496;-0.093111;-0.311296;0.002953;0.017852;0.001177;0.213341;0.165524;-0.151728;-0.143784;-0.184319;-0.010000;0.128425;-0.033368;-0.143007;0.030586;0.102259;0.131088;0.007112;0.028985;0.009390;-0.050512;0.006740;0.010171;0.002183;0.159244;0.008640
-1.352556;-0.190096;1.767568;-0.053111;0.026743;0.000001;0.001539;-0.000045;1.829408;0.257115;-2.390735;-0.036172;1.748562;0.069726;0.036136;0.010096;0.245753;-0.093877;0.047271;-2.285082;-0.091120;-0.001420;-0.035242;0.005299;-0.001379;0.440310;-0.034207;1.671288;0.066645
0.797897;0.057596;1.599883;0.013556;-0.085936;0.001184;-0.055045;0.001088;0.636639;0.045956;1.276541;-0.068568;-1.036829;-0.025228;0.003317;0.000781;-0.074843;0.021688;-0.137488;-2.078972;-0.050585;-0.001165;-0.001959;-0.275435;0.002717;0.020877;0.004568;1.688577;0.041086
-0.142926;0.305288;-1.166921;0.146889;-0.198616;0.002811;-0.061868;-0.001941;0.020428;-0.043634;0.166784;0.028387;-0.097870;0.005231;0.093201;0.044844;0.209048;-0.171408;0.231770;-0.799059;0.042711;-0.029175;0.059639;0.130586;0.007270;0.164849;-0.014861;0.468894;-0.025063
-1.150951;-0.933171;-0.999236;0.050223;-0.480316;0.005072;0.071161;0.002133;1.324688;1.074035;1.150072;0.552820;0.574438;0.034479;0.870809;-0.046866;0.465745;-0.050184;0.479949;0.498718;0.029934;-0.024123;-0.028784;2.374176;0.014389;0.328479;0.017169;0.249100;0.014951
-0.210128;0.959902;-0.789630;0.000223;2.111321;0.001660;-0.032176;-0.000679;0.044154;-0.201702;0.165923;-0.443648;-0.017054;0.003502;0.921411;0.000214;0.077904;-0.000176;-1.667162;-0.064085;0.013161;0.000470;0.000792;-1.797952;-0.035191;12.661901;-0.059309;0.006587;-0.001353
1.738720;2.366437;0.677615;-0.106444;-0.592996;0.002789;-0.035785;0.001582;3.023147;4.114571;1.178182;-1.031054;-1.389640;-0.052086;5.600026;-0.251893;-1.891331;-0.072128;-0.401823;-0.541571;-0.020299;0.063121;0.041850;-1.720804;0.017764;0.154577;0.011778;0.638771;0.023942
-0.075725;0.269903;0.509930;-0.093111;-0.254956;0.004235;-0.033186;0.000652;0.005734;-0.020438;-0.038614;0.019306;0.085017;0.000759;0.072848;-0.025131;-0.303022;-0.047480;-0.130010;-0.572502;-0.005111;0.023739;0.031030;0.179167;0.002555;0.111063;0.003340;1.260473;0.011253
-0.210128;1.030671;-0.328496;-0.086444;1.885961;0.004672;-0.022454;-0.001707;0.044154;-0.216573;0.069026;-0.396293;-0.021258;0.005248;1.062282;-0.089095;0.104270;0.028396;-0.619530;-0.033233;0.008204;-0.163030;-0.301000;-0.918846;-0.047098;12.124508;-0.086957;0.010235;-0.002526
0.529090;0.110673;-0.831551;0.120223;-0.367636;0.001770;0.034987;-0.002164;0.279936;0.058556;-0.439966;-0.194513;0.618139;0.027216;0.012248;0.013305;0.129300;-0.099971;0.305708;-0.971506;-0.042774;-0.044198;-0.002634;-0.672173;-0.018911;0.000480;-0.001127;1.364938;0.060096
-0.814943;-0.809325;1.432198;-0.026444;-1.269075;0.007264;0.122061;-0.003119;0.664132;0.659554;-1.167159;1.034224;0.314336;0.029828;0.655008;0.021402;0.312169;-0.037873;-1.817566;-0.552420;-0.052420;0.033559;0.021575;-1.857803;0.046450;0.665638;0.029862;0.148776;0.014118
-1.150951;-0.455480;1.516040;-0.066444;0.026743;0.004644;-0.103315;0.003287;1.324688;0.524235;-1.744888;-0.030780;2.086689;0.055509;0.207462;0.030264;0.825791;-0.100732;0.040544;-2.748601;-0.073117;-0.001777;-0.041795;-0.029815;-0.001290;0.395675;-0.030337;3.287017;0.087440
5.233206;-0.827018;-0.999236;0.046889;-0.705676;0.003296;0.057368;-0.039193;27.386440;-4.327954;-5.229209;-3.692946;4.543326;3.572542;0.683958;-0.038778;-0.717994;-0.046854;0.705137;-0.867510;-0.682147;-0.033089;-0.024593;-5.645202;-0.481742;0.275086;-0.358050;0.753724;0.592674
-0.344531;0.782979;-0.663866;-0.146444;0.702823;0.004235;0.043205;0.001517;0.118702;-0.269761;0.228723;-0.242144;0.148976;0.008032;0.613056;-0.114663;-0.338562;0.097219;-0.466580;0.287057;0.015476;-0.102924;-0.217280;-1.140784;-0.016384;2.201377;-0.034588;0.186972;0.010080
-0.613338;1.384516;-1.250764;-0.073111;1.378902;0.018452;-0.169904;0.000444;0.376183;-0.849176;0.767141;-0.845733;-0.655205;-0.002003;1.916885;-0.101223;1.479025;0.091444;-1.724681;-1.336143;-0.004085;-0.100812;-0.183177;-1.456580;0.004504;6.277382;0.008183;1.141182;0.003489
-0.546136;0.827210;-1.166921;-0.039777;1.773281;0.013080;-0.133458;-0.001336;0.298265;-0.451769;0.637298;-0.968453;-0.674479;0.006381;0.684276;-0.032904;1.021605;0.046417;-2.069280;-1.441150;0.013634;-0.070536;-0.126096;-0.827148;-0.020719;10.049162;-0.037039;1.525229;-0.014430
0.797897;-1.747016;0.090717;0.020223;-1.438095;0.002179;-0.004234;-0.002246;0.636639;-1.393938;0.072383;-1.147451;0.567653;0.038392;3.052064;-0.035329;-1.242891;0.001835;-0.130460;0.064539;0.004365;-0.029082;-0.038033;-5.117777;-0.069196;3.537036;-0.090493;0.506142;0.034232
1.469913;-0.190096;1.599883;-0.119777;-0.254956;0.003122;-0.089398;0.001303;2.160645;-0.279425;2.351689;-0.374763;-2.488504;-0.034267;0.036136;0.022769;0.321825;-0.191630;-0.407900;-2.708538;-0.037297;0.030538;0.035671;-0.808265;0.005944;0.088690;0.006943;2.866114;0.039466
0.663493;0.110673;-0.412338;-0.079777;-1.156395;0.000046;0.002803;0.000125;0.440224;0.073431;-0.273584;-0.767261;-0.461694;-0.012161;0.012248;-0.008829;-0.077012;0.032895;0.476826;0.286927;0.007558;0.092254;0.132482;0.175418;0.021195;2.757731;0.030437;0.484211;0.012754
