-0.478935;1.189901;0.174560;-0.367636;0.003846;-0.010825;0.001446;0.229378;-0.569885;0.406737;0.011165;-0.055264;-0.008107;-0.148245;-0.004069;-0.006846;0.021727
-0.478935;0.287595;0.761457;0.477463;0.003122;-0.042549;0.002602;0.229378;-0.137739;0.459443;0.022303;-0.019109;-0.050594;-0.730468;-0.035459;-0.068875;1.074527
-0.008523;1.136824;-1.166921;-0.254956;0.013791;-0.137037;-0.001177;0.000073;-0.009689;-0.011777;0.000085;-0.075535;0.077535;-1.612374;0.011696;-0.009351;0.019806
0.058679;0.552979;-0.412338;0.759163;0.000016;-0.001624;-0.000053;0.003443;0.032448;-0.017154;-0.000783;-0.062548;0.046640;0.120543;0.005503;-0.213047;3.547677
-0.747741;1.189901;1.012985;-0.367636;0.012388;0.112745;0.000364;0.559117;-0.889738;-0.225261;-0.002442;-0.166321;-0.141592;0.305167;0.003308;-0.010911;0.006094
0.865098;-1.605478;1.599883;-0.818356;0.002474;-0.079583;-0.001402;0.748395;-1.388896;-0.316372;0.024381;-0.150202;0.149679;-0.585087;0.045089;-0.049522;0.280186
-0.008523;0.004519;-1.083079;-0.818356;0.035918;-0.205266;-0.006937;0.000073;-0.000039;-0.011947;0.000312;-0.000210;0.050303;-1.518197;0.039642;-0.005203;0.012549
9.735716;0.305288;-0.580023;-0.649336;0.002789;0.030631;-0.004734;94.784166;2.972194;8.127616;0.872756;0.030597;-0.058132;-0.484218;-0.051996;-0.042993;0.184019
1.335510;-0.048558;0.761457;-1.043715;0.003475;-0.044884;0.001178;1.783587;-0.064849;-1.307880;-0.026697;0.003550;-0.055671;-0.745704;-0.015221;0.066002;0.814985
1.805921;-0.313942;2.019096;-0.480316;0.000402;0.040468;-0.000833;3.261352;-0.566954;-2.045589;-0.075098;0.010395;-0.066854;-2.287055;-0.083963;0.019880;0.360491
-0.613338;0.128365;0.258402;0.308443;0.003475;-0.015232;0.001570;0.376183;-0.078731;0.473836;0.016336;-0.011952;-0.024060;-0.199629;-0.006882;-0.032420;0.121238
-0.882144;1.242978;-0.496181;0.928182;0.002198;-0.023262;0.000153;0.778179;-1.096486;-0.265751;-0.002881;-0.090875;0.036276;-0.149477;-0.001621;-0.135946;3.457557
-1.083749;-0.738556;0.426087;-0.536656;0.004644;-0.029037;0.002155;1.174513;0.800410;1.046871;0.034266;0.068767;-0.039673;-0.411588;-0.013472;-0.004943;0.002818
-0.949346;-0.349326;0.426087;-0.762016;0.003658;-0.025769;0.001109;0.901258;0.331632;0.948701;0.017400;0.034855;-0.042514;-0.425797;-0.007810;0.015085;0.022856
1.133905;0.747594;-0.160811;1.942301;0.012049;-0.017652;-0.000736;1.285741;0.847701;0.825608;-0.007598;-0.094529;0.020334;-0.117088;0.001078;-0.486541;14.806187
-0.210128;1.419901;-0.328496;2.054981;0.001307;-0.011874;-0.001083;0.044154;-0.298361;-0.059798;0.006295;-0.084878;0.019637;-0.093484;0.009841;-0.190505;10.156437
-0.344531;-0.101635;-1.250764;0.477463;0.029544;-0.214985;-0.003436;0.118702;0.035016;-0.442731;0.006887;0.008108;0.099783;-1.607261;0.025003;-0.085385;1.145521
2.477938;-1.623170;0.426087;-1.381755;0.002629;-0.021848;-0.000849;6.140177;-4.022114;2.564451;0.041022;0.107850;-0.028311;0.440963;0.007054;0.083351;1.573665
-0.680540;0.393749;0.593772;0.815503;0.000097;-0.005858;0.000312;0.463134;-0.267962;0.670999;0.021517;0.013213;0.019925;-0.585448;-0.018774;0.038137;1.291702
0.327485;1.844515;-0.328496;-0.029596;0.000811;-0.009355;-0.000427;0.107247;0.604051;0.166367;-0.004914;-0.220931;0.039346;-0.166880;0.004930;-0.034787;0.084350
-0.814943;0.199134;-0.915394;-0.198616;0.000069;0.007627;0.000014;0.664132;-0.162283;-0.163976;0.001400;-0.029162;0.134054;-0.184187;0.001572;-0.006347;0.001879
-1.150951;0.712210;1.348355;0.533803;0.004856;-0.093955;0.002203;1.324688;-0.819719;1.925485;0.036390;-0.018834;-0.035656;-2.255733;-0.042632;-0.042207;2.547538
0.193082;-0.243173;1.516040;0.026743;0.002789;-0.080063;0.001933;0.037281;-0.046952;-0.333319;-0.007067;0.011294;-0.070411;-2.617153;-0.055489;-0.040993;0.779029
1.133905;0.712210;-0.328496;0.083083;0.001788;-0.013889;-0.000915;1.285741;0.807578;-0.063010;-0.024550;-0.047322;0.021827;0.018254;0.007112;-0.037703;0.321981
-0.814943;1.119132;-1.250764;0.702823;0.003122;0.069890;0.001488;0.664132;-0.912029;-0.218329;0.021705;-0.156429;0.174828;-0.335089;0.033313;-0.154334;1.219128
0.058679;-0.844710;-0.328496;0.590143;0.002038;0.014829;-0.001422;0.003443;-0.049566;0.022765;0.001849;-0.000188;-0.000073;-0.127443;-0.010349;0.000234;1.102274
-1.755766;-0.402403;1.935253;-1.043715;0.000101;0.019494;-0.000452;3.082714;0.706526;2.433768;0.078846;-0.005455;0.026234;-2.682566;-0.086906;-0.007620;0.315968
0.663493;-1.711631;-0.831551;-1.438095;0.001770;0.034987;-0.003422;0.440224;-1.135656;0.907920;0.053968;0.068084;0.033077;-1.137890;-0.067638;0.055172;1.923844
1.537115;-1.322401;-0.496181;-0.480316;0.003658;0.030009;-0.003915;2.362722;-2.032683;1.360111;0.099494;-0.062007;-0.023266;-0.439044;-0.032117;0.002945;0.003945
0.797897;0.092980;0.342245;0.533803;0.001522;-0.013350;0.000650;0.636639;0.074189;-0.903787;-0.013299;-0.008038;-0.029585;-0.387665;-0.005704;-0.121257;1.967636
-0.277330;0.676825;1.432198;-0.085936;0.000167;-0.018523;-0.000085;0.076912;-0.187704;0.303037;-0.001827;-0.049483;-0.104709;-1.564955;0.009436;-0.027790;0.144486
-0.949346;-0.278557;0.761457;-1.494435;0.005072;-0.054227;0.002252;0.901258;0.264447;1.423584;0.030016;-0.026061;0.071239;-1.141837;-0.024076;-0.156675;2.804496
-1.083749;-0.667787;-0.076968;-0.536656;0.004235;0.005009;0.002598;1.174513;0.723714;0.938449;0.043267;0.062178;0.007167;0.066649;0.003073;0.000742;0.000064
-0.411733;-1.233940;-1.083079;-0.198616;0.000424;0.022313;-0.000820;0.169524;0.508054;-0.167974;-0.016391;-0.197705;-0.173534;-0.441863;-0.043118;0.071393;0.198546
0.999502;1.773746;-0.831551;0.280273;0.000490;0.018407;-0.000844;0.999004;1.772862;0.301105;0.038131;-0.094205;0.044164;-0.250509;-0.031723;-0.031470;0.351105
1.738720;-0.490865;1.851411;-0.705676;0.001538;0.072602;-0.001956;3.023147;-0.853476;-1.888293;-0.086745;0.006436;-0.024273;-2.010678;-0.092367;0.002924;0.049728
-0.478935;-0.508557;1.432198;-0.423976;0.003658;-0.086618;0.001410;0.229378;0.243565;0.794846;0.011165;0.064304;-0.181093;-2.376893;-0.033387;0.021722;0.029512
1.738720;-1.605478;2.354466;-1.043715;0.002038;-0.106284;0.000078;3.023147;-2.791476;0.291867;-0.002986;-0.075280;0.110399;0.395228;-0.004044;-0.052198;1.239248
-0.613338;-1.658554;-0.747709;-1.156395;0.002789;0.039487;-0.002278;0.376183;1.017254;-0.593844;-0.026455;-0.243624;-0.109830;-0.723944;-0.032251;-0.226768;2.383324
-0.344531;0.889133;0.090717;-0.621166;0.006500;0.007314;-0.003621;0.118702;-0.306334;-0.229027;0.015472;-0.041295;-0.004213;0.060304;-0.004074;0.019670;0.179371
-0.075725;-0.773941;-0.915394;0.252103;0.002629;0.046938;-0.002297;0.005734;0.058606;-0.058166;-0.003392;-0.036290;-0.042922;-0.703140;-0.041004;0.031709;0.457328
0.596292;-0.119327;0.929142;0.646483;0.003846;-0.057619;0.002064;0.355564;-0.071154;-0.697301;-0.019844;0.003951;-0.030765;-1.086535;-0.030921;-0.058883;3.162604
-0.949346;1.791438;-0.496181;2.505701;0.022393;-0.074250;-0.001748;0.901258;-1.700695;-0.792538;0.011092;-0.107087;0.029660;-0.414224;0.005797;-0.260958;19.057636
-0.814943;0.075288;1.851411;-0.649336;0.002324;-0.089255;0.001124;0.664132;-0.061356;1.406842;0.018998;-0.001489;-0.036616;-3.196105;-0.043160;0.020480;1.072304
-0.142926;-1.074710;-0.999236;-0.198616;0.003658;0.060433;-0.001001;0.020428;0.153604;-0.088337;-0.002366;-0.233093;-0.216724;-0.617590;-0.016542;-0.038361;0.031282
-0.680540;0.022211;-0.328496;-0.705676;0.000016;-0.001294;-0.000144;0.463134;-0.015116;0.067320;0.024908;0.000153;-0.002263;0.032495;0.012023;-0.005140;0.556574
0.260284;0.446826;-0.412338;-0.142276;0.002474;0.020511;0.001573;0.067748;0.116301;-0.147267;-0.008230;-0.038625;0.035644;0.233299;0.013037;-0.052341;0.366621
0.461888;0.358364;-0.328496;-0.311296;0.002953;0.017852;0.001177;0.213341;0.165524;-0.184319;-0.010000;-0.033368;0.030586;0.131088;0.007112;0.009390;0.010171
-1.352556;-0.190096;1.767568;0.026743;0.000001;0.001539;-0.000045;1.829408;0.257115;1.748562;0.069726;0.010096;-0.093877;-2.285082;-0.091120;-0.035242;0.440310
0.797897;0.057596;1.599883;-0.085936;0.001184;-0.055045;0.001088;0.636639;0.045956;-1.036829;-0.025228;0.000781;0.021688;-2.078972;-0.050585;-0.001959;0.020877
-0.142926;0.305288;-1.166921;-0.198616;0.002811;-0.061868;-0.001941;0.020428;-0.043634;-0.097870;0.005231;0.044844;-0.171408;-0.799059;0.042711;0.059639;0.164849
-1.150951;-0.933171;-0.999236;-0.480316;0.005072;0.071161;0.002133;1.324688;1.074035;0.574438;0.034479;-0.046866;-0.050184;0.498718;0.029934;-0.028784;0.328479
-0.210128;0.959902;-0.789630;2.111321;0.001660;-0.032176;-0.000679;0.044154;-0.201702;-0.017054;0.003502;0.000214;-0.000176;-0.064085;0.013161;0.000792;12.661901
1.738720;2.366437;0.677615;-0.592996;0.002789;-0.035785;0.001582;3.023147;4.114571;-1.389640;-0.052086;-0.251893;-0.072128;-0.541571;-0.020299;0.041850;0.154577
-0.075725;0.269903;0.509930;-0.254956;0.004235;-0.033186;0.000652;0.005734;-0.020438;0.085017;0.000759;-0.025131;-0.047480;-0.572502;-0.005111;0.031030;0.111063
-0.210128;1.030671;-0.328496;1.885961;0.004672;-0.022454;-0.001707;0.044154;-0.216573;-0.021258;0.005248;-0.089095;0.028396;-0.033233;0.008204;-0.301000;12.124508
0.529090;0.110673;-0.831551;-0.367636;0.001770;0.034987;-0.002164;0.279936;0.058556;0.618139;0.027216;0.013305;-0.099971;-0.971506;-0.042774;-0.002634;0.000480
-0.814943;-0.809325;1.432198;-1.269075;0.007264;0.122061;-0.003119;0.664132;0.659554;0.314336;0.029828;0.021402;-0.037873;-0.552420;-0.052420;0.021575;0.665638
-1.150951;-0.455480;1.516040;0.026743;0.004644;-0.103315;0.003287;1.324688;0.524235;2.086689;0.055509;0.030264;-0.100732;-2.748601;-0.073117;-0.041795;0.395675
5.233206;-0.827018;-0.999236;-0.705676;0.003296;0.057368;-0.039193;27.386440;-4.327954;4.543326;3.572542;-0.038778;-0.046854;-0.867510;-0.682147;-0.024593;0.275086
-0.344531;0.782979;-0.663866;0.702823;0.004235;0.043205;0.001517;0.118702;-0.269761;0.148976;0.008032;-0.114663;0.097219;0.287057;0.015476;-0.217280;2.201377
-0.613338;1.384516;-1.250764;1.378902;0.018452;-0.169904;0.000444;0.376183;-0.849176;-0.655205;-0.002003;-0.101223;0.091444;-1.336143;-0.004085;-0.183177;6.277382
-0.546136;0.827210;-1.166921;1.773281;0.013080;-0.133458;-0.001336;0.298265;-0.451769;-0.674479;0.006381;-0.032904;0.046417;-1.441150;0.013634;-0.126096;10.049162
0.797897;-1.747016;0.090717;-1.438095;0.002179;-0.004234;-0.002246;0.636639;-1.393938;0.567653;0.038392;-0.035329;0.001835;0.064539;0.004365;-0.038033;3.537036
1.469913;-0.190096;1.599883;-0.254956;0.003122;-0.089398;0.001303;2.160645;-0.279425;-2.488504;-0.034267;0.022769;-0.191630;-2.708538;-0.037297;0.035671;0.088690
0.663493;0.110673;-0.412338;-1.156395;0.000046;0.002803;0.000125;0.440224;0.073431;-0.461694;-0.012161;-0.008829;0.032895;0.286927;0.007558;0.132482;2.757731
0.260284;-0.720864;-0.663866;-0.536656;0.001902;0.028950;-0.002026;0.067748;-0.187629;0.347491;0.012092;-0.053024;-0.048831;-0.886292;-0.030840;-0.031790;0.186781
-0.546136;0.712210;-0.496181;0.252103;0.000130;0.005656;0.000417;0.298265;-0.388964;0.035812;0.019989;-0.023582;0.016429;0.032536;0.018161;-0.040823;1.520111
-0.008523;2.233745;0.006874;1.209882;0.002198;0.000322;-0.000704;0.000073;-0.019038;-0.001431;0.000128;-0.237769;-0.000732;0.001154;-0.000103;-0.289608;7.402520
0.663493;-1.941631;-0.076968;-1.550775;0.003846;0.004773;-0.001954;0.440224;-1.288259;0.487522;0.020904;-0.142819;-0.005661;-0.056555;-0.002425;-0.109172;2.202839
0.193082;-0.685480;-0.663866;-1.100055;0.000073;-0.005669;-0.000171;0.037281;-0.132354;0.058167;-0.003860;-0.059561;-0.057683;-0.199993;0.013271;-0.062351;0.514932
0.327485;-1.906246;0.426087;-1.550775;0.000215;0.006253;0.000584;0.107247;-0.624267;0.379326;0.013037;-0.038549;0.008617;0.493537;0.016963;-0.031200;2.380252
-0.411733;-1.623170;-0.663866;-1.269075;0.003846;0.041168;-0.002881;0.169524;0.668313;-0.148752;-0.019127;-0.379101;-0.155050;-0.239843;-0.030840;-0.377218;2.608565
-1.486959;1.101440;1.767568;1.547922;0.000209;-0.025571;0.000578;2.211048;-1.637796;2.547115;0.059364;-0.051155;-0.082093;-3.027789;-0.070567;-0.099634;4.602074
0.461888;-1.782400;-1.250764;-1.438095;0.002038;0.056462;-0.012745;0.213341;-0.823270;0.678255;0.130408;-0.428173;-0.300462;-1.836670;-0.353135;-0.402033;2.800887
1.335510;0.163749;1.767568;-0.592996;0.000005;-0.003883;0.000066;1.783587;0.218689;-1.183177;-0.040007;0.006586;0.071096;-1.565953;-0.052950;-0.023097;0.329747
-0.411733;0.942209;1.432198;-0.423976;0.001420;0.053966;-0.001254;0.169524;-0.387939;0.278267;0.013702;0.113275;0.172183;-0.967942;-0.047662;-0.005585;0.002158
-1.016548;0.322980;2.186781;-0.142276;0.001292;-0.078591;0.001315;1.033369;-0.328325;1.693855;0.037207;0.002225;0.015065;-3.643793;-0.080039;-0.000148;0.000463
-0.344531;0.482210;0.677615;-1.043715;0.004235;-0.044099;0.001301;0.118702;-0.166137;0.332808;0.006887;-0.051328;-0.072128;-0.654557;-0.013545;0.096983;0.830128
-0.075725;-0.384711;-0.328496;-1.381755;0.004235;0.021379;0.000760;0.005734;0.029132;0.025168;0.000885;0.040950;0.034966;0.109178;0.003838;0.188973;3.151778
-1.150951;-0.791633;1.096828;-0.931035;0.001660;0.044693;-0.002033;1.324688;0.911131;0.651202;0.057421;-0.111005;0.153800;-0.620579;-0.054721;-0.031795;0.051412
0.932300;-1.676247;-0.412338;-1.156395;0.003296;0.023673;-0.002095;0.869183;-1.562765;0.691254;0.034018;-0.497660;-0.122419;-0.305728;-0.015046;-0.353009;1.413785
-0.411733;0.676825;-0.076968;0.815503;0.002495;-0.003845;-0.001496;0.169524;-0.278671;-0.135021;0.012334;-0.008874;0.001009;-0.025240;0.002306;-0.019043;2.109595
-0.680540;0.039904;1.348355;0.308443;0.000101;0.013582;-0.000369;0.463134;-0.027156;0.739083;0.024908;-0.001587;-0.053634;-1.464348;-0.049351;-0.054643;1.887083
-0.546136;1.101440;-1.334606;1.773281;0.002976;-0.072805;-0.000275;0.298265;-0.601536;-0.392184;0.002752;-0.036469;0.044190;-0.958389;0.006726;-0.111957;11.433265
0.193082;-1.340094;-0.915394;-0.987375;0.003122;0.051150;-0.001760;0.037281;-0.258748;0.199823;0.006083;-0.286185;-0.195488;-0.947353;-0.028840;-0.154648;0.524405
-0.075725;1.260670;-0.663866;1.266222;0.001788;-0.028069;-0.000354;0.005734;-0.095464;-0.032914;0.000633;-0.066955;0.035258;-0.288548;0.005551;-0.098278;3.424100
-1.016548;-0.632403;0.761457;-1.156395;0.004644;-0.051892;0.001475;1.033369;0.642868;1.158236;0.022009;0.037803;-0.045518;-0.867591;-0.016486;0.056645;0.897959
0.193082;0.889133;0.719536;-0.311296;0.003232;0.040907;-0.000475;0.037281;0.171675;-0.084133;-0.001615;-0.029440;-0.023824;-0.313529;-0.006017;-0.011205;0.114523
-0.277330;0.252211;-0.580023;0.477463;0.003658;0.035079;0.001510;0.076912;-0.069946;0.018186;0.006926;-0.026846;0.061740;0.038034;0.014485;-0.142918;1.802727
0.260284;0.641441;0.258402;0.533803;0.000049;0.001810;-0.000024;0.067748;0.166957;-0.077827;-0.000879;-0.051172;-0.020615;-0.077265;-0.000873;-0.106991;1.798588
-0.142926;0.358364;-0.076968;0.308443;0.003296;0.004419;0.002197;0.020428;-0.051220;0.073241;0.005469;-0.023811;0.005114;0.039441;0.002945;-0.055218;0.690630
-1.150951;0.075288;-0.831551;0.871842;0.014521;-0.100204;-0.001408;1.324688;-0.086653;-0.899431;0.013448;-0.009520;0.105145;-0.649830;0.009716;-0.257032;4.132154
-0.747741;1.313747;-1.083079;0.702823;0.031147;-0.191146;-0.002355;0.559117;-0.982343;-1.197755;0.009979;-0.122324;0.100846;-1.734909;0.014454;-0.177067;3.616412
1.738720;-0.048558;0.509930;0.702823;0.002038;-0.023019;-0.002547;3.023147;-0.084428;1.103628;0.098102;-0.000011;0.000114;0.323671;0.028771;0.000207;0.866278
0.932300;0.924517;-1.418449;0.928182;0.019724;-0.199209;-0.003041;0.869183;0.861927;1.462296;-0.020185;-0.036775;0.056422;-2.224813;0.030711;-0.096327;5.864381
-1.016548;1.101440;-0.915394;-1.269075;0.000646;-0.023261;-0.000297;1.033369;-1.119666;-0.109621;0.011878;0.147104;-0.122256;-0.098713;0.010696;-0.152738;1.307875
0.797897;1.189901;-0.831551;1.209882;0.001307;-0.030058;-0.000242;0.636639;0.949418;0.498471;-0.005347;-0.007668;0.005359;-0.519496;0.005572;-0.014727;5.223246
-0.949346;-1.393170;0.845300;-1.381755;0.011385;0.090193;-0.000892;0.901258;1.322601;0.093911;0.007938;-0.009598;0.005824;-0.083619;-0.007068;-0.011873;2.970206
0.932300;-1.216248;-0.747709;-0.592996;0.001081;0.024578;-0.002455;0.869183;-1.133908;1.275754;0.069638;-0.202979;-0.124785;-1.023160;-0.055850;-0.092666;0.308304
-0.613338;1.402209;-0.244653;1.209882;0.005780;-0.018600;-0.001015;0.376183;-0.860028;-0.818834;0.008185;-0.111864;0.019518;-0.326623;0.003265;-0.228572;8.208933
0.327485;-0.048558;0.006874;-0.536656;0.000901;0.000206;-0.000600;0.107247;-0.015902;-0.008369;-0.006546;0.002903;-0.000411;-0.000176;-0.000137;0.020538;0.118042
0.999502;-1.446247;0.006874;-0.874695;0.003122;-0.000384;-0.002410;0.999004;-1.445527;0.617754;0.043112;-0.202797;0.000964;0.004249;0.000297;-0.054314;0.150031
-0.411733;-0.083942;0.174560;-0.254956;0.004235;-0.011360;-0.000429;0.169524;0.034562;0.219226;-0.002713;0.007256;-0.015090;-0.092944;0.001150;-0.030435;0.123960
0.125880;-0.013173;0.006874;-0.085936;0.003658;-0.000416;0.001912;0.015846;-0.001658;-0.083816;-0.003980;0.001051;-0.000548;-0.004577;-0.000217;0.004449;0.003110
-0.613338;1.207594;0.803379;1.209882;0.004644;-0.054748;0.002268;0.376183;-0.740663;0.762232;0.020411;-0.080237;-0.053380;-0.998408;-0.026736;-0.114929;2.991905
-0.546136;0.782979;0.509930;0.364783;0.003846;-0.031622;-0.000821;0.298265;-0.427613;0.418277;-0.007227;-0.083343;-0.054279;-0.390547;0.006748;-0.098839;0.862219
-0.814943;1.207594;0.426087;2.449361;0.004437;-0.028383;0.002217;0.664132;-0.984120;1.015497;0.027120;-0.144642;-0.051036;-0.530945;-0.014180;-0.396818;10.975750
1.671518;-1.410863;1.599883;-0.423976;0.002629;-0.082037;-0.001360;2.793973;-2.358283;-0.432911;0.044332;-0.000314;0.000356;-0.414358;0.042432;-0.000118;0.282592
-0.882144;2.021438;-1.334606;1.716941;0.000372;-0.025725;-0.000481;0.778179;-1.783200;-0.103953;0.022030;-0.093884;0.061984;-0.157271;0.033329;-0.121457;6.838868
-1.016548;0.712210;0.174560;0.815503;0.004038;-0.011093;0.002009;1.033369;-0.723995;0.968397;0.032141;-0.009338;-0.002289;-0.166291;-0.005519;-0.015863;1.464020
-0.075725;-0.207788;-0.496181;-0.762016;0.002789;0.026203;-0.002102;0.005734;0.015735;-0.028873;-0.003015;-0.034678;-0.082807;-0.189189;-0.019753;-0.050843;0.092812
0.461888;1.596823;-0.915394;1.491582;0.006500;-0.073804;-0.001210;0.213341;0.737554;0.323984;-0.006931;-0.020935;0.012001;-0.642087;0.013737;-0.035193;7.205629
-1.621363;0.022211;-1.083079;0.026743;0.007264;-0.092307;-0.002270;2.628817;-0.036013;-1.867212;0.043184;0.000005;-0.000241;-1.247308;0.028847;0.000224;1.015996
1.469913;-1.534709;1.012985;-1.043715;0.001462;-0.038736;-0.003809;2.160645;-2.255888;1.129082;0.146420;-0.082193;0.054251;0.778103;0.100905;-0.064901;1.468558
0.193082;0.800671;0.509930;2.054981;0.002038;-0.023019;0.000602;0.037281;0.154595;-0.208404;-0.002577;0.010854;0.006913;-0.550395;-0.006805;0.044644;10.845675
-0.680540;0.411441;-1.166921;0.815503;0.014893;-0.142407;-0.002439;0.463134;-0.280002;-0.640754;0.013604;-0.046538;0.131991;-1.098701;0.023327;-0.179985;2.531999
0.932300;-1.393170;-0.747709;-1.043715;0.002324;0.036046;-0.026504;0.869183;-1.298853;1.089211;0.512558;-0.195354;-0.104846;-0.873552;-0.411073;-0.166899;1.416677
-0.680540;0.429134;-0.663866;-0.592996;0.004437;0.044223;-0.000218;0.463134;-0.292042;0.450860;-0.002223;0.011539;-0.017851;0.439814;-0.002168;-0.023937;0.792486
-0.680540;0.446826;-0.915394;1.322562;0.002976;-0.049936;-0.001544;0.463134;-0.304083;-0.205016;0.019256;-0.059477;0.121849;-0.275767;0.025901;-0.375516;7.958508
-0.277330;1.472978;1.012985;1.097202;0.001788;0.042831;-0.001548;0.076912;-0.408500;0.069977;0.010151;-0.038951;-0.026787;-0.255599;-0.037076;-0.066585;6.340179
-0.344531;0.517595;-0.244653;1.266222;0.006377;-0.019538;-0.000402;0.118702;-0.178328;-0.287623;0.001736;-0.044743;0.021149;-0.204243;0.001233;-0.252186;8.510823
-0.882144;-0.809325;1.180670;-0.874695;0.003566;-0.070500;0.002979;0.778179;0.713942;1.399298;0.044010;0.013309;-0.019415;-1.872834;-0.058904;0.012982;0.623264
-0.344531;1.402209;0.006874;0.871842;0.003296;-0.000395;0.001911;0.118702;-0.483105;0.194934;0.011466;-0.018384;-0.000090;-0.003889;-0.000229;-0.020281;2.392820
0.596292;-1.782400;-0.076968;-1.269075;0.002629;0.003947;-0.001871;0.355564;-1.062831;0.056348;0.021758;-0.368760;-0.015924;-0.007273;-0.002808;-0.346763;2.809247
-0.882144;0.146057;0.426087;0.533803;0.000167;-0.005511;0.000516;0.778179;-0.128844;1.046284;0.035218;-0.000941;-0.002746;-0.505369;-0.017011;-0.004804;0.555815
-0.814943;-0.101635;-0.831551;0.308443;0.000646;-0.021130;-0.000339;0.664132;0.082826;0.086051;0.010876;0.010480;0.085742;0.087805;0.011097;-0.057643;0.312530
-0.142926;-0.083942;-1.502292;-0.649336;0.041967;-0.307757;0.009857;0.020428;0.011998;-0.273747;-0.006877;0.006137;0.109834;-2.877343;-0.072285;0.018690;0.065351
